GEOID,county,v001_rawvalue,v002_rawvalue,v003_rawvalue,v004_rawvalue,v005_rawvalue,v009_rawvalue,v011_rawvalue,v014_rawvalue,v015_rawvalue,v021_rawvalue,v023_rawvalue,v024_rawvalue,v036_rawvalue,v037_rawvalue,v039_rawvalue,v042_rawvalue,v044_rawvalue,v045_rawvalue,v049_rawvalue,v050_rawvalue,v051_rawvalue,v052_rawvalue,v053_rawvalue,v054_rawvalue,v055_rawvalue,v056_rawvalue,v057_rawvalue,v058_rawvalue,v059_rawvalue,v060_rawvalue,v061_rawvalue,v062_rawvalue,v063_rawvalue,v065_rawvalue,v067_rawvalue,v069_rawvalue,v070_rawvalue,v080_rawvalue,v081_rawvalue,v082_rawvalue,v083_rawvalue,v085_rawvalue,v088_rawvalue,v122_rawvalue,v124_rawvalue,v125_rawvalue,v126_rawvalue,v127_rawvalue,v128_rawvalue,v129_rawvalue,v131_rawvalue,v132_rawvalue,v133_rawvalue,v134_rawvalue,v135_rawvalue,v136_rawvalue,v137_rawvalue,v138_rawvalue,v139_rawvalue,v140_rawvalue,v141_rawvalue,v143_rawvalue,v144_rawvalue,v145_rawvalue,v147_rawvalue,v148_rawvalue,v149_rawvalue,v151_rawvalue,v153_rawvalue,v154_rawvalue,v155_rawvalue,v156_rawvalue,v158_rawvalue,v159_rawvalue,v160_rawvalue,v161_rawvalue,v166_rawvalue,v167_rawvalue,v168_rawvalue,v169_rawvalue,v170_rawvalue,v171_rawvalue,v172_rawvalue,v177_rawvalue,v178_rawvalue,n_schools,avg_tt_SERV10,avg_tt_SERV22,avg_tt_SERV50,avg_tt_SERV52,avg_tt_SERV56,avg_tt_SERV57,avg_tt_SERV58,avg_tt_SERV59,avg_tt_SERV80
51019,Bedford County,7508.7932938958,13.9,8.6595059076262,74.8773882766969,NA,15.3,35.7,12.9391173896737,3.0833744449926,89,2.864407659177,9.9,3.5563978528,7.09663503019844,15.5982471923155,5.1209554834,3.90760823399496,207.2,17.040929934,NA,80848,19.1841480308727,23.3203047694438,6.89936671284385,0.42425291905798,2.75331486245794,50.2708786859291,70.7344391029674,0.42769242879445,8.6,92.1,113.79378586978,71135,44.0656419738818,81.9208729745291,68.5838569357177,20.7,0.03215911339798,1.45087076983969,16.3538530523348,1.47536353758486,7.5190150831507,33.3960023748268,4.27569380908813,0,7.6,86.8951612903225,362.222974481698,37.8044347509996,5.69426193604905,45.7648921432812,55.8015151896504,9.2,33.7837837837837,90.4817267350755,7.85998408910103,40.7,22.1813935774402,7.4,13.3531342426776,35.6441955703374,33.8,10.3,16.5,77.8397845886492,15.6700197138957,NA,0.77262484438771,84.2509996924023,7.74572983795282,NA,14.400523844745,12.8947368421052,3.109782242,NA,18.6558692132278,85.0353737311596,0.03406311480485,92.4129503089554,2804.497,NA,20.1700991073311,7.1077091306725,77.9639567480977,70.9,22,15.862580333801999,60.065483749791134,238.95818935975123,93.7154199704805,156.76515842182872,300.2322200399674,250.24222455437464,416.29140251730814,121.58851219103254
51067,Franklin County,9513.74358325661,16.3,10.1086814194055,34.5844406421784,2016,17.8,36.3,18.1415552337961,7.65071916760175,89,2.94905155183467,18.9,3.875766551,8.46727898966705,18.1067020299908,5.3190786572,4.67605526586229,269.4,15.427460508,44,55074,18.2336492718887,25.1516141918146,7.77136216726586,0.52293278134873,3.10491338925809,50.1979155318299,90.0673678800227,0.47843241903817,9.8,127.3,107.128590623524,68089,54.474893077776,79.6784620619258,57.7906645118357,23.2,0.0599193811962,0.54835312488651,19.2513890242713,7.94470832603547,8.77564071031531,18.1573882412753,4.85947927436789,1,7.5,86.7269491956277,421.912529466247,67.2989968243286,7.97948133371331,56.2879035479536,43.9286304311911,8,36.8421052631578,107.581839041842,11.7685877694676,54.2,34.699994615518,9.4,8.91914521824602,47.0255527861166,32.1,11.5,17.5,76.7260752910559,16.4410783917766,NA,0.74702621144601,79.9518663155026,9.71257257066717,33,13.6265435707662,43.1372549019607,3.190020812,NA,17.0926113773037,79.4523658160021,0.03037481994572,89.6847490783236,643.7324,NA,21.0724199209857,11.0732538330494,65.9942235058876,61.6,14,13.510118615173253,53.010158827505016,258.84060729772625,115.4497056356314,196.9424416445714,266.3733047605953,277.0089064833183,411.2256042091493,93.3199079930939
51015,Augusta County,7694.87871798625,15.2,9.96367649087314,52.8602555342109,2142,17.6,36.4,12.2656139856196,1.88829952962458,92,2.59645081924305,10.1,3.8211561997,7.19978746014878,16.9946957666212,5.4484573753,3.78465178175366,255.3,17.355616319,50,78064,18.1453679032588,22.8684156589465,4.6538737446198,0.29591104734576,3.88014962082394,49.0956138552982,84.2644572637991,0.77992998202241,9.4,116.8,81.9840131174421,77487,40.7493201732299,84.5863851788022,51.9946091644204,23,0.03586800573888,0.73273211723713,17.3957974509128,7.50459132624129,8.73365462679864,35.8680057388809,5.16298979255844,0,7.1,88.9936462389834,355.714081140461,51.8476621417798,5.0709939148073,163.968026234884,54.2620052395886,8.5,23.6842105263157,84.41459399473,8.96734626222443,31.3,14.3687544902357,7.7,13.021672704769,50.6011245420994,34.7,11,17.4,78.5618915595058,14.7265335317909,8.70574579222286,0.84955074814558,78.7297045515038,8.33390328978866,54,17.5094025801883,15.6521739130434,3.036321107,NA,21.3132502099106,84.5322065477774,0.03826920351989,89.86796483732,4309.425,NA,23.3471421012556,5.68181818181818,69.985101804337,71.8,23,15.988329279147841,17.536388333500085,168.3510614247471,17.35094958458596,103.10207973489953,349.50386189071605,175.32699031311765,401.9800171705159,193.58144875727535
51113,Madison County,8415.85087788949,16,10.9465227215666,7.17257208434944,1589,17.5,37.5,14.1421659843691,NA,97.5,2.22778803058265,13.7,3.8003931795,7.82800441014333,23.5801026806289,5.5335285687,4.06175677332352,229.5,16.345010159,51,14000,19.7,23.6214285714285,8.31428571428571,0.31428571428571,3.83571428571428,51.2428571428571,100,0.06109668550481,9.9,83.3,35.7142857142857,71697,45.8307597282273,73.4157650695517,53.6585365853658,23.6,0.04285714285714,0.87857142857142,11.307803468208,0.29257569478255,9.95804195804196,35.7142857142857,7.2463768115942,0,7.1,84.0214285714285,382.717661112102,NA,NA,28.5714285714285,49.2881404928814,9.4,7.14285714285714,110.304529938736,13.0392156862745,40.1,24.6822164630383,7,10.7588581265241,26.7599172316153,34.1,11.2,17.5,78.0659980589221,22.359026338933,NA,1.02807845034367,79.2449286250939,11.1678236014699,54,8.48750699660374,13.3333333333333,2.986626021,NA,16.4608863599246,80.4470323065364,0.011862167630879999,87.0093919920909,2743.145,NA,28.7124984308966,5.17464424320828,78.503861003861,65.3,4,20.97247053659291,74.05167905948801,118.20348726481905,73.5998372345228,92.09885345619882,395.0276229135521,125.17941615318968,462.5834055251137,214.71598338093867
51053,Dinwiddie County,10434.7144312587,17.1,10.4042095192537,14.3307537976497,3637,18.5,42.3,10.8622994652406,7.07510220995871,88,3.26338639652677,16.6,3.8178295837,8.57354028085735,18.6984844120337,5.2973181607,3.99034507419989,433.5,16.328575581,43,28161,19.8572493874507,19.3743119917616,29.8036291324881,0.50424345726359,4.14757998650616,50.4136926955719,71.6642215622428,0.84519740054843,10.9,204.4,21.3060615745179,72695,54.251497005988,82.6789320170518,57.0236853865634,25,0.08167323603565,0.9587727708533,22.1734550561797,8.24525745291063,9.07288944949995,7.10202052483931,5.1517779705117,1,8.1,62.7925144703668,481.536472899506,62.45364768336,NA,3.55101026241965,32.4041936522704,8.4,35.5555555555555,87.3971849648649,11.2445939452186,51.8,28.1875411068307,7.8,6.09057036400114,23.2337891249278,38.1,11.3,17.1,75.1948917162383,15.5059521711857,NA,0.84801187247326,78.5467791411043,10.4170864396534,48,18.0030248088718,15.3846153846153,3.1864484,NA,15.9410928052722,81.4321319018405,0.02649639612613,89.5431320998065,-1736.151,NA,22.3124011280005,4.82425913163335,68.0126182965299,67.7,9,23.413994327635,12.190245931378858,108.62717915896971,88.05241594446974,46.69800808140374,NA,165.46168301603973,NA,107.45641017132533
51121,Montgomery County,5651.35626623426,15.2,8.53285744972653,72.1009819950646,2254,15.8,31.7,4.56336271647629,1.7411542111265501,93,2.76361116991589,12.1,3.7131038293,6.9762996941896,6.81952066024567,5.5978862787,6.38943097285286,365.6,19.90448577,47,98915,14.9896375676085,14.2920689480867,4.08431481575089,0.28913713794672,3.6809381792448,47.9775564878936,26.0847765265089,0.45915218960161,9.7,80.9,329.575898498711,69668,38.1404958677685,73.3491192351951,75.8708098422271,22,0.05964717181418,6.55411211646363,13.6942031912744,4.4036232318811,7.51809077800267,51.559419703786,3.68148522354129,0,7.2,83.0197644442198,308.007461187619,30.8300731416907,4.61169525917727,128.393064752565,76.0170876746122,8.2,25,55.7873831254323,17.0245832155976,17.3,14.2180576102153,10.6,11.0690239964254,43.548353888592,31.8,10.9,16.7,79.3974266316585,7.70880203187792,NA,0.8700992706294,54.9442626587543,17.6484674329501,57,60.1814279885117,25,3.248286587,NA,14.4206983136866,90.338860850757,0.05653206202266,94.9852454618617,4137.456,NA,30.4443934087385,9.45744151319064,57.6178596558562,67.4,23,12.016216735324708,39.46745046053549,206.6013532977434,107.25385812962976,194.60992974179484,254.21118868563937,268.81305897731664,351.14265240438493,111.49532065660445
51081,Greensville County,11937.0128280505,22.8,8.49377123442808,34.9742065226895,1973,21.8,45.6,30.6616460462614,NA,NA,3.79136029411764,22.1,4.2765491571,12.5810635538262,28.4126003705991,5.0905301389,3.97551478846873,463.4,16.421224827,58,11226,16.2390878318189,16.105469445929,59.4067343666488,0.32068412613575,3.00195973632638,37.2528059861036,87.779826178562,0.53421755549415,14.3,587.6,80.171031533939,47596,99.3818681318681,79.9329378385349,38.0248373743347,29.3,0.06235524674861,0.77498663816141,42.2380691168403,0.25041768151826,6.85629727063466,8.90789239265989,2.44457077885162,0,7.7,35.3732406912524,579.618844295606,119.904076738609,NA,8.90789239265989,15.4507944868756,9.5,32,106.34773967468,13.0813953488372,40.1,NA,6.5,0,4.81345262627053,43.7,13,17,72.2593989465947,NA,NA,0.80683745016268,69.6772191185599,15.412421952021,45,32.0739331015512,NA,2.548723983,NA,NA,81.5642458100558,0.00282006177297,79.6956673248925,NA,NA,34.0784939910916,4.15800415800415,47.8451882845188,58.8,3,4.186391172607899,37.10598334920956,90.09161833581628,101.32248455800308,67.77039149593321,NA,184.48452003987677,NA,88.9208401507453
51141,Patrick County,12323.6977431615,17.1,10.3348191147507,22.7246903760936,2446,18.9,32.9,21.8953130345535,NA,97.5,3.58638012838403,21.7,3.9695700836,8.70488322717622,22.5790063624414,5.4501879208,5.67753980189804,147.7,15.220761547,45,17643,17.412004761095,27.8694099642917,5.25987643824746,0.61214079238224,3.33843450660318,49.5040525987643,100,0.46205793495646,9.8,77.1,51.0117326985206,49319,61.9385342789598,78.1553398058252,57.984496124031,23.5,0.05667970299835,0.37975401008898,11.6173120728929,3.1404478613233,9.01043313310148,11.3359405996712,4.88958990536277,0,7.3,89.5142549453041,535.383475874481,NA,NA,73.6836138978631,33.2235347569287,8.3,43.75,143.115139537261,10.3448275862068,45.8,49.3330550443048,10.4,9.08987615043745,24.3962450967309,35.3,11.9,17.9,73.466764835769,23.8525232562101,NA,0.80030869021569,78.9304537858336,8.54689015099044,32,3.26754531571541,NA,3.286976768,NA,30.7538207176701,75.1510476925054,0.05523293500074,83.6454800176965,-1689.133,NA,29.0922362578316,4.66200466200466,65.8949550794747,55.2,7,30.36328602763683,66.98876023423517,230.13587845486924,153.17731701495595,231.69413543015776,228.53834732340252,321.97503764549924,391.5158474474527,81.43556495057253
51001,Accomack County,11805.1712423782,20.5,15.5057064147973,36.0945677675509,2002,19.8,40.1,25.94056004123,14.8681327811716,85,3.27171081888063,22.6,4.1576767589,10.3238866396761,19.6784110339037,5.1228096518,3.93356100589878,538.4,13.650143143,46,33191,20.0355518062125,26.3444909764695,27.3989937031122,0.70802325931728,9.66828357084752,50.7667741255159,90.3540538113907,4.0198778210363,12.3,372.5,129.553192130396,56357,97.2847821511261,72.8136747287041,44.5832123148417,28.4,0.18378476092916,0.89783375011298,36.2749445676275,0.89944514573439,13.3961642933574,54.2315687987707,7.75748721694667,1,6.9,60.0644753095718,536.960650312919,88.8919279291599,9.47119179163378,87.3730830646862,37.0394756531889,8.7,30.7692307692307,93.3907604588435,14.7727272727272,25.4,27.6073619631901,9.7,11.4299464597244,28.0043673118806,38.8,12.9,17.5,74.0996519283393,20.2756256259331,7.75694893341952,0.75888028841056,66.8678080269436,11.8300852618757,44,17.4289241891447,9,2.929125474,NA,14.0455005066995,80.5781644681448,0.07098431593683,81.5666502705361,-11041.42,NA,25.4591266391042,4.41744892324682,70.5427323767935,38.9,13,20.94079231220414,86.61565720465866,114.53606372426337,140.0064071139266,168.87020540817073,NA,206.41230184129432,NA,114.27321648793391
51095,James City County,5194.44713822513,11.8,6.9866541793491,111.414336145815,2447,11.7,33.5,11.1947757713067,3.37401520931078,NA,2.90528134787774,8.8,2.9063604723,7.64840182648401,9.37226447030773,4.6142111222,3.75463800429094,319.2,17.930642066,56,81199,19.2477739873643,26.7835810785847,13.7119915269892,0.48522765058682,6.91510979199251,51.6422616042069,14.1615764050399,0.86830101101715,8.3,66.5,410.103572704097,103070,33.9468951655559,76.9346164732522,70.9789343246592,17.9,0.12561731055801,2.9101343612606,29.3107932379713,8.67884512273082,6.02105913019618,112.070345693912,3.5244704163623,0,7.4,73.4627273734898,236.648459371645,43.1329386917333,5.3639846743295,140.395817682483,97.4391085439722,8.5,38.8888888888888,60.1132824443304,12.483153638814,36.3,14.9561783972959,6.9,8.63774066748454,36.9977249954678,30.7,8.5,14.3,81.9885016995743,8.80970518580704,7.70572840942134,0.82004065526724,77.6148582600195,10.9546839803895,56,41.4818361160619,22.3287671232876,3.354167245,NA,11.8473037293135,91.6389703486477,0.02509394085472,95.7447178506216,NA,NA,21.7890753856602,8.3747710023554,83.9773304009473,77.9,15,12.041402664865048,11.694720246924312,58.97862684510596,20.894021360146706,32.00953705785,NA,166.6697150391477,NA,57.807827819515424
51093,Isle of Wight County,7550.6792715271,15,7.8556263269639,40.7352716533428,2546,15.4,37.9,9.15119363395225,3.83837375780629,93,2.79975654290931,9,3.5726145762,8.55941918226977,11.8989586491995,4.9555945379,4.96749465177085,381.9,17.707145374,53,40151,21.2971034345346,20.1041069960897,22.1414161540185,0.50559139249333,4.63500286418769,50.4545341336455,58.4546443557996,0.68404261071756,10.1,235.9,52.3025578441383,85227,34.9350418223883,82.696264212236,70.629683480595,21.9,0.0672461457996,1.14069388060073,20.5756799609708,4.46523702416,6.98667686619493,24.9059799257801,4.69127285270783,1,7.4,69.2386241936689,378.404491475463,40.4975412207116,NA,19.9247839406241,70.2585090400456,8.9,25.7142857142857,71.955100017589,11.5674195756331,47,18.4029725182277,7,12.2205814960028,20.2718114780008,36.6,10.4,16,77.786910789616,18.655025930486,NA,0.69686474901002,78.3166622795472,10.5899221630479,48,25.9212608514846,14.054054054054,3.279841739,NA,16.7988028500347,83.4956567517767,0.01671948210583,91.1864892968553,240.9541,NA,20.4946789163058,8.96151818661043,81.6286758308682,72.7,9,22.34808941981145,49.27357509490331,38.60422816406181,53.43984435922737,83.04512618218891,NA,205.94702314875292,NA,37.433461762246004
51153,Prince William County,5340.10885875723,13.9,11.4922284938672,44.1717994022358,2617,11.6,35.7,12.8666642905513,2.93730236315154,89,2.72963225400667,8.8,3.1619722477,7.53227803325079,6.67012411632329,4.1457877934,3.59514950166113,412.6,16.561149061,34,486943,26.2544076000681,11.3005012907054,20.3136712099773,1.08698554040205,25.7771443474903,49.6592003581528,4.59494321905251,5.73686524559943,9.8,289.2,163.058099202576,119051,44.40966268083,68.422463959529,71.8316017251856,21,0.18913918056117,10.7437626169798,19.001352270329,3.81560014088386,9.60479041916167,62.8410306750482,5.32759096023307,0,8.5,39.142774410968,264.537919149216,38.3181050347831,4.61929156267787,65.1000219738244,96.747434695689,9.5,27.2727272727272,43.9574586660139,14.2827413984461,64.3,18.0376693653257,4.5,6.2542314106904,39.9045631923429,34.2,9,13.5,81.0005989732027,7.49563601530295,3.75983257559356,0.80408667201679,74.1455679614195,11.7970022267273,47,102.328057442789,11.7931034482758,3.224998712,NA,9.60876967418755,96.1576767835613,0.10185027646519,89.9475233004963,-1832.843,NA,26.7238410429143,5.81204733092903,78.1254706003148,74.3,102,14.75216381509667,38.01325501005978,58.68000368000135,127.94890391495473,90.06875663902417,NA,64.87601169479409,107.72130294157614,NA
51057,Essex County,12276.044314785,20.8,11.7433613722579,37.8322141303319,3040,20.7,43.9,19.047619047619,NA,92.5,3.43199564191029,21.1,4.2785166368,13.7150466045273,29.9990869843091,5.6698313412,5.48414179104477,576.9,13.785077525,49,10630,17.3095014111006,24.2897460018814,35.9642521166509,1.06302916274694,5.0423330197554,52.351834430856,100,0.32670032670032,12.9,226.4,37.629350893697,58214,76.6690595836324,69.6538178246992,43.8318777292576,27.5,0.2351834430856,0.97836312323612,39.4267171444023,16.5772546668497,10.3579107120273,56.4440263405456,5.98377281947261,0,7.2,54.2991533396048,500.577571636399,136.892539356605,NA,75.2587017873941,53.0144353240872,7.1,25,97.3978241693619,18.1318681318681,44.7,30.7986079029227,9.8,10.403858885841201,35.1122572022239,39.9,13,18.7,73.8110253909326,NA,56.3786008230452,0.5619865035177,65.3828088304368,17.84744507529,48,15.0045214019738,NA,3.335487201,NA,20.9929979609706,70.6669798027242,0.00349457293235,82.6070038910505,-8087.688,NA,27.8627134366303,12.4333925399644,69.572072072072,50.4,4,9.148070426979132,74.90626118012918,131.84544911062562,82.83895695007934,64.05254897936388,NA,136.1368704149652,174.471841854195,NA
51105,Lee County,12412.5206826972,22.7,11.3776559287183,31.8427876086066,4370,24.8,42.4,34.4394167923579,NA,83,3.782534663099,31.3,5.0545999381,8.8937093275488,18.1968167701863,6.1906812665,5.50447350309704,154.7,14.798325865,35,21982,18.5151487580747,23.3645710126467,4.15794741151851,0.47766354289873,2.20635065053225,47.0794286234191,100,0.61147695202257,12.3,104.4,150.122827768174,41573,94.4482288828338,83.2198232140269,42.8887659103486,32,0.04094258939132,0.29569647893731,32.1480057664584,0.00182938956107,9.56950041578711,22.7458829951778,4.34263898830828,0,7.7,91.7932854153398,628.5306686283,NA,NA,104.631061777818,34.8306498895053,7,21.4285714285714,106.086611524628,14.527981910684,30.4,21.851873433949,17.9,5.00386662420961,NA,39.1,15.1,20.4,72.8383984941153,19.8373338623289,NA,0.88750873209919,72.1528111484863,13.9528619528619,35,1.25447226703771,NA,3.298539497,NA,21.3550568414392,62.7462758289284,0.04690908095728,81.7460794327945,-2716.238,NA,30.0122675775142,11.1788617886178,51.9425587467363,43.1,11,27.322746404931408,60.826341484405674,119.69938159394431,279.0742106441674,366.430346363863,214.47226546488417,440.6335068428226,246.74978678975526,79.44916302975282
51195,Wise County,13641.7949875053,20,11.3848985225704,22.4422812578898,4177,21.6,43.5,33.5875819617288,3.76251034690345,95,4.13023110555902,26.6,4.4968241925,10.0395256916996,12.4162841447814,6.0201135872,4.53409031447857,230,15.77013159,41,35421,19.2032974788967,20.1293018266,5.9879732362158,0.21173879901753,1.42853109737161,47.3956127720843,65.3861057293108,0.28118387106125,11.2,126.5,129.866463397419,45220,75.906331309627,80.7386782409303,56.3976483164083,27.9,0.0084695519607,0.49688038169447,27.4200613228208,8.53480681683564,9.49525616698292,28.2318398690042,4.13188647746243,0,7.3,90.6354987154513,697.561474856681,33.8711663998029,8.0213903743315509,112.927359476017,72.3138665928591,6.6,8.69565217391304,120.427759401393,13.5434126718069,27.7,40.821510214449,15.6,8.4158554717087,67.5436158715454,38.3,13.5,19.5,71.1493301534205,16.0570345868525,NA,0.82122504024013,70.3245089666951,11.7741197988111,47,24.5394971751943,22.3529411764705,3.321436261,NA,22.5786840703917,73.021633931113,0.01729775782217,80.3592722237181,-614.7217,NA,33.1092436974789,6.9889341875364,54.5559021507141,51.2,14,13.91549752621136,59.024542260564964,146.04270759587558,249.43278547458408,336.7889211942797,212.24088062360664,410.99206635169395,268.0606160913465,72.51225852832253
51191,Washington County,10387.1136745269,15.9,9.83430603072382,91.3582548708865,3261,18.2,37.4,21.7973584557125,2.9049500348594,91,2.91780199818346,14.2,3.8425135192,8.62275449101796,12.1479728730484,5.6817145808,4.40694856964202,190.2,16.165953653,43,53958,17.4339300937766,24.9286482078653,1.46780829534082,0.24278142258793,1.77730827680788,50.2576077690055,69.1740057476592,0.21398002853067,9.2,89,233.514956076948,61686,57.7180210964195,84.3515177244746,61.0361304384273,24.1,0.05003891915934,0.61344008302754,19.3336915636754,1.49767664457053,8.42782715292675,72.2784387857222,4.1165166380095,0,7.2,94.9497757515104,488.3889578026,70.3362526659708,9.06167787196726,181.622743615404,64.1512932233244,8.2,32.5,92.6409717667374,7.64532911106084,31.6,19.2462904327311,11.7,10.4409434138156,58.9288746064341,32.8,11.3,17.7,74.9559158653964,18.1576304662805,9.50998185117967,0.8595728998972,75.173760959433,8.17264414649168,50,31.6308788543116,11.2765957446808,3.513351171,NA,22.1582879154471,79.1123427065824,0.04245562773326,89.2471248664895,1189.441,NA,22.2481600363129,10.377358490566,65.3599088838268,67.4,18,12.85051668510474,29.606195587575737,120.02931526217768,191.06268169621845,278.4187818006193,186.53689680829171,352.621918468793,328.6682239295423,24.923320605533767
51083,Halifax County,13467.630363692,20.7,11.0778443113772,38.5322188630031,3888,20.7,44,27.1221228558862,7.91396272940078,84,3.87435914076189,21.2,4.2980139627,10.6011372867587,23.7418881882023,5.9708244168,5.27384385346577,376.4,13.397507369,41,33644,20.392937819522,25.7074069670669,34.7877779098799,0.44287242896207,2.68695755558197,51.9082154321721,78.2111574863323,0.24141879971524,12.7,269.7,127.808821781001,50578,89.9934597776324,80.8441318030359,54.6723646723646,28.9,0.02080608726667,0.61823802163833,38.7620719929763,10.348980342511,9.33267668062053,47.5567708952562,4.7788365808562,0,7.9,59.9898941861847,588.057755905642,79.702444208289,NA,154.559505409582,45.7380518488037,7.7,35.2941176470588,103.550731032859,10.738255033557,36.4,36.5316640666653,10,13.9308791273934,27.6009715673072,38.6,13.1,18.9,72.7798341225313,17.0623363633689,NA,0.86701586545745,72.6828907463569,12.3284448278566,40,22.3371021196904,21.5625,3.214305108,NA,14.728596489456,65.3302759079813,0.04351816589503,82.1560433318456,-6369.502,NA,24.6688283443394,5.01113585746102,67.698015210536,58.9,11,11.545328308833977,48.17481698082801,190.95928025615967,114.14846698795537,131.79424531111673,268.415251887148,247.65120416638663,488.888415301987,88.10348534495817
51059,Fairfax County,3592.26505676685,10.4,8.72974371005627,111.34313691082,1732,8.3,24.4,7.84650007447935,1.7584965627628,92,2.46576756024878,6.2,2.6053909702,7.15334569502352,4.31517596252431,4.0069644967,NA,281,16.039797329,37,1138331,22.6489483287374,15.1159899888521,10.1462579864731,0.56090890962294,16.8334166424352,49.9730746153799,1.54175964892911,5.84551342210163,8.2,283.1,246.589085248491,144632,32.5279068958722,60.2602833331698,83.7981315050074,15.6,0.08749651902653,20.9112288077896,16.0070257611241,1.56940881431502,7.44177810356347,116.222785815373,4.18067819408587,0,9.1,48.5185767584296,175.234102945817,29.9423609551613,3.70117955439056,128.521493309063,99.7566740762699,9.5,29.8642533936651,36.3932542105409,14.2867893291191,48,9.9764433775758,5.8,8.88814796616713,44.4302284323026,31.1,7.3,11.9,84.8696730528792,4.96747004310543,4.2423827221813,0.77805100691145,68.5535142292451,12.1964216987555,52,244.460114051982,7.55537325676784,3.237885723,NA,8.4376109698557,95.9332496032557,0.11051340748959,93.5038713527563,1591.645,NA,27.1731013883511,7.46759149198003,80.6225947033188,77.6,222,11.966105658670038,19.00940017180123,40.83558321970283,140.84586049447867,80.81364550098749,NA,46.64510438671435,86.28978152885996,NA
51171,Shenandoah County,7797.83337361519,16.8,11.19748723989,33.5180550589917,2731,17.8,37.9,20.2991452991453,NA,95,2.80860702151755,14.8,3.9520865674,7.84550392275196,14.7367042179722,5.3792768489,4.06812415279274,241.3,15.787496406,40,44968,21.0371819960861,22.3937021882227,2.70192136630492,0.52926525529265,8.70619106920476,50.5314890588863,69.6193364414067,1.51819442452063,9.8,86.7,73.385518590998,65289,56.6930693069307,77.4316966694462,53.6180904522613,24.7,0.07560932218466,1.23421099448496,25.4239084357778,3.19884195791469,9.53037880094269,33.3570539049991,5.13656746840603,1,7.1,85.2294965308663,405.07037941167,37.0690720375633,NA,64.4903042163316,62.2821708233377,8.4,31.25,83.563551679262,13.6545039908779,44.4,23.43637779441,10.2,14.0775831247765,48.5780854056086,35.5,11.8,17.5,76.8793088851927,14.6122057581223,9.25760286225402,0.81894188329995,72.7682134306236,11.8612172890326,37,46.5977866439425,43.5714285714285,2.696762974,NA,17.6585754558072,81.7865693763539,0.02295262591374,88.5677239808987,764.7559,NA,22.9318874542419,9.46643717728055,71.6286103130198,62.8,11,17.292597568300618,60.415990770932176,113.01233433006902,60.156608431376796,139.85367750968575,385.70540792356815,119.98826321843964,273.95726751779495,231.02048196235472
51099,King George County,7759.21659605151,14,6.98754988979567,21.8269125832151,4502,14.3,36.3,13.5587546032808,NA,88,2.5735294117647,8,3.320861994,8.12619502868069,15.044300090803,4.8375488407,3.75962943856934,312.9,18.424946501,40,27856,24.3968983342906,14.4098219414129,15.6842331993107,0.87234348075818,7.05054566341183,49.1132969557725,100,1.03465911326173,9.4,206.2,71.7978173463526,100092,32.6941514860978,78.3502170767004,67.6542149706598,20.6,0.13282596209075,1.8739230327398,13.5756119537468,2.1241339000282,6.20801088527936,46.6685812751292,4.37925170068027,1,7.7,71.4819069500287,358.897723494942,61.9877402024933,NA,86.1573808156232,69.2586910152303,9.6,20,81.712698153293,10.1225359616409,50.9,29.3736078133796,5.2,9.82211066244679,12.4187926435074,35.1,9.8,15.5,78.1613829075623,14.1140114992051,NA,0.58467023172905,75.228509807949,8.74070972469381,39,15.7185788469315,12.5,3.345960437,NA,16.2015443850889,89.9661086576974,0.00625394438548,90.3220423827799,1306.282,NA,19.9446509211525,5.12820512820512,71.8898433552299,70.2,5,28.362787262418944,78.90382713823114,95.22304052411708,119.14826528897598,72.25302910309838,NA,99.69135669236354,140.07595388164575,NA
51027,Buchanan County,13005.3040104619,23,12.547391225853,25.2321356479612,4572,26.1,40.5,33.2334513756469,NA,93,4.73717343405728,29.7,4.9566676637,9.2964824120603,26.1530827108005,6.3377665882,4.61497680583167,161.5,14.532874981,32,19352,17.0421661843737,24.4522529971062,4.35097147581645,0.19119470855725,1.10066143034311,48.0260438197602,100,0.09274048122005,12.4,80,51.6742455560148,39652,92.088998763906,86.1326442721791,48.0607082630691,29.4,0.0155022736668,0.45473336089293,27.3820258491133,1.11252998761743,10.9550561797752,20.6696982224059,5.40944411237298,1,7.2,93.1893344357172,659.122957062816,NA,NA,134.353038445638,26.3866371898796,6.7,10,115.198525458874,10.8222490931076,45.9,30.9280028649097,18.8,8.07428340734759,NA,40,15.2,20.9,72.0081841211434,19.1997542431456,30.3630363036303,0.8574,81.6253002401921,11.0156138089098,33,3.86820499471894,12.9411764705882,3.061204753,NA,19.0308341213693,71.1502535361622,0.04987093331889,74.2440919391388,-128.0293,NA,31.4662564309492,9.62695547533092,56.4936170212766,45.4,10,17.8364931563993,108.79520490760156,196.42249148225622,248.86784289854143,336.2239202479694,263.057660542387,410.4270527342471,278.419828871385,101.31646132458866
